2000,5434.29501915709
2001,5474.83397683398
2002,5344.20581395349
2003,4907.83187969925
2004,4670.25593625498
2005,4905.3265560166
2006,6256.72864321608
2007,4843.22267206478
2008,6732.76693548387
2009,5610.4635193133
2010,6816.3185483871
2011,3704.35238095238
2012,3912.27751196172
2013,3383.34444444444
2014,2343.53144654088
