2000,5002.48222222222
2001,4968.05774336283
2002,4750.86896825397
2003,4774.91195071869
2004,4999.09243902439
2005,5655.18382113821
2006,4889.90639269407
2007,3992.98639455782
2008,4758.51524249423
2009,5037.96832579186
2010,5738.45581395349
2011,5707.79487179487
2012,6091.81670533643
2013,6979.28860759494
2014,4130.00958466454
